classification,confidence,reference_period_a,reference_period_b,reasoning,consolidation_potential,pair_id,model
related_but_distinct,high,not specified,last week,"Question A asks a habitual frequency threshold (a yes/no about commuting at least once per week) with no explicit reference week and no mode information. Question B asks about the usual mode of travel during a specific reference period (last week). They differ in what is measured (frequency vs mode) and in reference period specificity, so they are related by topic but ask distinct things.",partial,FOODAPS_0016,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks a binary, habitual-frequency measure (whether the respondent commutes at least once per week), while Question B asks for the usual clock time of a trip to work during a specific reference period (last week). They measure different attributes (frequency vs start time) and have different response formats and implicit reference frames, so they are not interchangeable.",no,FOODAPS_0018,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks a binary frequency threshold (whether the person commutes at least once a week) with no explicit reference period and captures habitual frequency; Question B asks for the usual travel time in minutes for trips from home to work specifically 'last week' (a numeric duration). These are different constructs (frequency vs. duration) and have different response formats, so they are related by topic but ask distinct information.",partial,FOODAPS_0019,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks for the usual travel time from home to work (a duration/commute time measure). Question B asks for the location where the person worked in a specific reference period (last week). They both concern commuting/work but measure different attributes (time vs. workplace location) and have different reference framing, so they are related but distinct.",no,FOODAPS_0020,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks about the usual duration of the commute (time from home to work), while Question B asks about the usual mode of travel during a specific reference period (last week). They address different attributes of commuting (travel time vs travel mode) and have different reference framing, so they are related by topic but measure distinct concepts.",no,FOODAPS_0021,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks about usual commute travel time (duration) with no specific reference period, while Question B asks about the number of people who rode in the same vehicle last week (occupancy). They address different attributes of commuting (time vs vehicle occupancy) and have different reference periods and response content, so they are related by topic but not equivalent.",no,FOODAPS_0022,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks for the usual travel time (duration) from home to work with no explicit reference period, while Question B asks for the usual start time of the trip during a specified reference period (""last week""). They address related commuting behavior but measure different attributes (duration vs clock time) and B's explicit reference period further differentiates them.",no,FOODAPS_0023,gpt-5-mini
reference_period_mismatch,high,not specified (asks about usual/usual time),last week,"Both questions ask about commute travel time, but Question A asks about how long it 'usually' takes (a habitual or typical duration) while Question B asks specifically about how long it usually took during 'last week' (a defined past reference period). There is also a minor difference in address (direct 'you' vs 'this person') and B explicitly requests minutes, but the primary substantive mismatch is the reference period.",partial,FOODAPS_0024,gpt-5-mini
related_but_distinct,high,usual/typical (not a specific time frame),last week,"Question A asks for the usual commute duration (how long it usually takes), a measure of travel time. Question B asks where the person worked last week, a location/time-specific employment status question. They address related topic (commuting/work) but measure different attributes and have different reference frames and response types (duration vs. location).",no,FOODAPS_0025,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks for the usual travel time from home to work (duration), with no explicit reference period. Question B asks for the usual mode of travel to work during a specific reference period (last week). They address the same general topic (commuting) but measure different constructs (time vs mode) and have different reference-period phrasing.",no,FOODAPS_0026,gpt-5-mini
related_but_distinct,high,not specified (asks about usual/typical),last week,"Question A asks about usual commute duration (time from home to work), while Question B asks how many people rode together in a vehicle during last week. They address different constructs (travel time vs vehicle occupancy/ride-sharing) and have different reference frames and response focuses, so they are related by the commuting topic but are distinct.",no,FOODAPS_0027,gpt-5-mini
related_but_distinct,high,at least once a week (habitual),last week,"Question A asks a binary, habitual frequency (whether the person commutes at least once per week) with no mode specified. Question B asks for the number of people who rode together in a car/truck/van for the commute specifically last week (a numeric vehicle-occupancy measure). They therefore address different specific constructs (commuting frequency vs. vehicle-occupancy for a particular week) and also differ in response format and time reference.",no,FOODAPS_0017,gpt-5-mini
related_but_distinct,high,not specified,last week,"Both questions concern commuting but ask different specific information: A asks for usual travel time duration from home to work, while B asks for the usual clock time the trip began during last week. They also differ in response format (duration vs start time) and B has an explicit reference period while A does not, so they are not equivalent.",no,FOODAPS_0028,gpt-5-mini
related_but_distinct,high,usually (typical commute),last week,"Question A asks for the usual/typical travel time from home to the respondent's primary job (a duration measure). Question B asks for the location where the person worked last week (a place and explicit reference period). They address the same general topic (commuting/work) but measure different constructs (commute duration vs. workplace location) and have different reference frames, so they are not equivalent.",no,FOODAPS_0030,gpt-5-mini
related_but_distinct,high,usually (general/usual),last week,"Question A asks about travel time (duration) from home to work for the respondent's primary job in a general/usual sense. Question B asks about the usual mode of transportation to work during a specific recent reference period (last week). They address the same broad topic (commuting) but measure different attributes (time vs mode) and have different reference periods/formats, so they are related but distinct.",no,FOODAPS_0031,gpt-5-mini
related_but_distinct,high,usually,last week,"Question A asks about the usual commute travel time to the respondent's primary job (a duration, habitual reference). Question B asks for the number of people who rode together in a vehicle last week (carpool occupancy for trips in the past week), which is a different attribute (count) and a different reference period and mode-specific. Because they measure distinct constructs (duration vs party size/mode and different timing), they are related to commuting but not interchangeable.",no,FOODAPS_0032,gpt-5-mini
reference_period_mismatch,high,not specified,last week,"Question A asks for a respondent's usual travel time (habitual/typical) with no explicit reference period, while Question B asks how many minutes it usually took 'this person' to get to work specifically in the last week. The inclusion of an explicit reference period ('last week') in B makes them differ in temporal scope and could yield different answers if the respondent's recent week differed from their typical commute.",partial,FOODAPS_0029,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks for usual travel time (duration) from home to work for the respondent’s primary job with no explicit time frame, while Question B asks for the usual clock time (time of day) the person’s trip began last week. They address different specific measures (duration vs start time) and B has an explicit recent reference period and third‑person phrasing, so they are related by topic but distinct in content.",no,FOODAPS_0033,gpt-5-mini
reference_period_mismatch,high,usual/typical (habitual) — not tied to a specific recent period,last week,"Both ask about time to get from home to work (commute duration), but Question A asks for the respondent's usual/typical travel time for their primary job while Question B asks specifically about how many minutes it usually took the person to get to work last week. This creates a clear reference period mismatch (habitual vs. a specific recent week) and also a minor response-format difference (A's unit is unspecified/asked as 'how long', B requests minutes).",partial,FOODAPS_0034,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks for the usual travel time (duration) to the respondent's primary job, with no explicit reference period. Question B asks for the usual mode of travel (transportation type) specifically for last week. They address different specific constructs (time vs mode) and B includes an explicit reference period, so they are related to commuting but distinct.",no,FOODAPS_0036,gpt-5-mini
related_but_distinct,high,usually (no specific reference period),last week,"Question A asks for the usual commute time to the respondent's primary job (a duration measure of travel), while Question B asks where the person worked last week (a location/timing item). They address different constructs (travel time vs. work location) and use different reference frames (usual vs. last week), so they are related by topic (commuting/work) but distinct in content.",no,FOODAPS_0035,gpt-5-mini
related_but_distinct,high,"not specified (asks ""usually"")",last week,"Question A asks about usual travel time from home to primary job (a duration measure and mode-agnostic), while Question B asks for the number of people who rode in a car/truck/van last week (a count of vehicle occupants and mode-specific for the prior week). They address different attributes of commuting (time vs vehicle-sharing and mode) and have different or unspecified reference periods, so they are related by topic but measure distinct constructs.",no,FOODAPS_0037,gpt-5-mini
related_but_distinct,high,not specified,last week,Question A asks for the usual travel duration from home to work for the respondent’s primary job (a duration/length of trip) with no explicit reference period. Question B asks for the usual clock time the person’s trip to work began during last week (a start time with an explicit reference period). They address the same commute topic but measure different attributes (travel time vs trip start time) and have different reference periods.,no,FOODAPS_0038,gpt-5-mini
reference_period_mismatch,high,not specified,last week,"Both ask about commute duration in minutes, but Question A asks about how long it 'usually' takes for the respondent to get to their primary job (a general/typical time, no explicit reference period), whereas Question B asks about the usual time specifically during 'LAST WEEK' for 'this person'. The difference in explicit reference period (typical/usual vs last week) and A's focus on 'primary job' vs B's generic 'this person' makes them not equivalent.",partial,FOODAPS_0039,gpt-5-mini
related_but_distinct,high,at least once a week,last week,"Question A asks a yes/no about whether the person commutes to work at least weekly (a general frequency, not mode-specific). Question B asks for the number of people who usually rode together in a car/truck/van last week (a numeric carpool occupancy with a specific reference week and mode). They address the general commuting behavior versus a specific mode, timeframe, and count, so they are related but ask different things.",no,FOODAPS_0042,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks a general frequency/behavior (does the person commute to work at least once a week) with a yes/no response and no explicit time frame, whereas Question B asks about the specific location where the person worked during the reference period of last week. The two ask different specific things (regular commuting behavior vs. work location in a particular week) and cannot be reliably substituted for one another.",no,FOODAPS_0040,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks a yes/no frequency threshold (does the person commute to work at least once a week) with no explicit reference period, measuring regular participation. Question B asks for the usual mode of travel to work during a specific reference period (last week). They address the same general topic (commuting) but ask different attributes (frequency vs mode) and B has an explicit time frame, so they are related but distinct.",no,FOODAPS_0041,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks a general frequency threshold (whether the person commutes to work at least once per week) with a yes/no response, while Question B asks for the usual clock time the person’s trip to work began during last week. They address the same broad topic (commuting) but ask different specific attributes (frequency vs. time of day) and B includes an explicit reference period that A does not. Because the measures and response formats differ, they are related but not equivalent.",partial,FOODAPS_0043,gpt-5-mini
related_but_distinct,high,not specified,last week,Question A asks a binary frequency measure (does the person commute to work at least once a week) while Question B asks for the usual travel time in minutes for trips from home to work during last week. They address the same general topic (commuting) but measure different constructs (habitual frequency vs. trip duration) and use different response formats and reference frames.,partial,FOODAPS_0044,gpt-5-mini
related_but_distinct,high,usually (typical/habitual),last week,"Question A asks for the usual travel time (duration) from home to work, whereas Question B asks for the usual mode of travel during a specific reference period (last week). They address different specific constructs (how long vs. how) and B also specifies a concrete reference period, so they are related by topic (commuting) but ask distinct information.",no,FOODAPS_0046,gpt-5-mini
related_but_distinct,high,usually,last week,"Question A asks about the typical/usual time it takes to travel from home to work (commute duration), while Question B asks for the location where the person worked in a specific reference period (last week). They measure different constructs (travel time versus workplace location) and have different reference frames, so they are related by topic (commuting) but ask distinct information.",no,FOODAPS_0045,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks about the usual travel time from home to work (a duration and typical/usual reference), while Question B asks for the number of people who rode together in a car/truck/van specifically during last week. They differ in concept (travel time vs vehicle occupancy), response units (time vs count), mode restriction (B limited to car/truck/van) and B has an explicit reference period, so they are related by topic but ask distinct information.",no,FOODAPS_0047,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks for usual travel duration (how long it takes to get from home to work) with no explicit reference period, while Question B asks for the usual start time of the trip during a specific reference period (“last week”). They measure different attributes of the commute (duration vs time-of-day) and also differ on reference period, so they are related by topic but not equivalent.",no,FOODAPS_0048,gpt-5-mini
related_but_distinct,high,usually (habitual/typical),last week,"Question A asks for the usual/typical travel time from home to the respondent's primary job (a duration/habitual measure). Question B asks where the person worked in a specific reference period (last week) — a location/timepoint measure. These are different constructs (commute duration vs workplace location) and have different reference periods and response types, so they are related by topic (commuting) but not equivalent.",no,FOODAPS_0050,gpt-5-mini
reference_period_mismatch,high,not specified (asks about 'usually'),last week,"Both questions measure commute travel time from home to work, but Question B explicitly anchors responses to 'last week' while Question A asks for a usual/typical duration with no reference period. There is a minor response-format difference (B specifies minutes) but the primary incompatibility is the differing reference periods, which can change the reported value.",partial,FOODAPS_0049,gpt-5-mini
related_but_distinct,high,"not specified (asks about ""usually"")",last week,"Question A asks about the usual duration (how long it takes) to get to work for the respondent's primary job, while Question B asks about the usual mode of travel but limited to last week. They measure different attributes (time/duration vs. mode of transportation) and B has an explicit one-week reference while A asks about a general/usual pattern with no defined period, so they are related by topic (commuting) but distinct in content and reference period.",no,FOODAPS_0051,gpt-5-mini
related_but_distinct,high,not specified,last week,"Question A asks for the typical travel duration from home to work (how long it takes), with a general ""usually"" reference, while Question B asks for the usual clock time the trip began during a specific reference week. They address the same commute topic but ask different, non-equivalent attributes (duration vs start time) and B has a concrete reference period.",no,FOODAPS_0053,gpt-5-mini
related_but_distinct,high,usually,last week,"Question A asks about the usual travel time from home to work for the respondent's primary job (a duration measure of commute), while Question B asks how many people rode together in a car/truck/van last week (vehicle occupancy for a specific mode and time). They measure different constructs (commute time vs vehicle occupancy), use different response formats (time vs a count of people), and have different reference periods (usual vs last week).",no,FOODAPS_0052,gpt-5-mini
reference_period_mismatch,high,not specified (asks 'usually'),last week,"Both ask for commute duration from home to work for the person, but A asks for how long it 'usually' takes for the respondent's primary job (a general/usual measure) while B asks about minutes it 'usually' took last week (a specific week). B also explicitly specifies minutes and omits the 'primary job' qualifier, so the time-frame difference is the primary mismatch.",partial,FOODAPS_0054,gpt-5-mini
exact_duplicate,high,last week,last week,Both questions ask whether the respondent worked during the same reference period ('last week') and refer to work for compensation including self-employment (A: 'pay or profit'; B: 'pay at a job (or business)'). They use the same yes/no binary response concept. Wording differs only slightly in phrasing but does not change the substantive meaning.,yes,FOODAPS_0055,gpt-5-mini
related_but_distinct,high,Last week,Last week,"Question A asks whether the person did any work for pay or profit in the reference week (actual work activity). Question B asks whether the person was on layoff from a job during that same week (a job separation/status), which is a different construct. Although the reference period and yes/no response format match, the substantive focus differs, so they are related but not interchangeable.",no,FOODAPS_0057,gpt-5-mini
exact_duplicate,high,last week,last week,"Both ask whether the respondent did any work in the same reference period (“last week”) and use a yes/no format about paid work. The ACS wording adds an explicit minimal-duration probe (“even for as little as one hour”) while FoodAPS uses “any work for either pay or profit,” but these are minor wording differences that do not change the core concept. Thus they are effectively identical in meaning, reference period, and response format.",yes,FOODAPS_0056,gpt-5-mini
related_but_distinct,high,last week,last week,"Question A asks whether the person did any work for pay or profit during the reference week. Question B asks whether the person was temporarily absent from a job or business during that week (i.e., had a job but did not work because of temporary absence). B applies only to those with a job and does not capture whether someone actually worked for pay (including temporary or informal work), so they address different specific employment statuses.",no,FOODAPS_0058,gpt-5-mini
near_duplicate,high,last week,last week,"Both questions ask whether the respondent worked during the same reference period (""last week"") and use a binary yes/no intent about paid or profit-generating work (employee or business/self-employment). Wording differs slightly—A explicitly says ""for either pay or profit"" while B phrases it as ""work for pay at a job (or business)""—but this does not materially change the construct being measured. The minor wording could affect edge cases (e.g., informal/non-monetary work), but overall they capture the same employment-in-the-last-week concept.",yes,FOODAPS_0060,gpt-5-mini
reference_period_mismatch,high,last week,not specified,"Question A is a yes/no item explicitly asking about paid work during a specific short reference period (""last week""). Question B asks an open-ended timing of the last time the person worked (""When did this person last work, even for a few days?""), which is broader and uses a different response approach, so it can capture last-week status but is not identical in reference period or format.",partial,FOODAPS_0059,gpt-5-mini
related_but_distinct,high,last week,last week,"Both questions reference the same time frame and use yes/no format, but they ask different things: Question A asks whether the respondent actually did any paid work in the reference week, while Question B asks whether the person was on layoff from a job during that week. A person could be on layoff and not have worked, or not on layoff and also not have worked, so the items are related to employment status but measure distinct circumstances.",no,FOODAPS_0062,gpt-5-mini
related_but_distinct,high,last week,last week,"Question A asks whether the respondent actually did any work for pay or profit during the reference week. Question B asks whether the person was temporarily absent from a job or business during that week (i.e., had employment but did not work due to absence). These measure different states (actual work performed vs. employment-with-temporary-absence), so they are related but not equivalent.",no,FOODAPS_0063,gpt-5-mini
near_duplicate,high,Last week,Last week,"Both questions ask whether the respondent/person did any work during 'last week' and use a yes/no format, capturing the same core employment concept. The differences are minor wording: A explicitly says 'pay or profit' (calling out self‑employment profit) while B says 'for pay' and adds 'even for as little as one hour' to emphasize minimal hours; these do not substantially change the concept. The pronoun shift ('you' vs 'this person') is administrative only.",partial,FOODAPS_0061,gpt-5-mini
reference_period_mismatch,high,last week,not specified (asks 'when did this person last work'),"Question A is a binary yes/no about doing paid work specifically in the last week. Question B asks for the last time the person worked (open-ended timing), so it does not limit to a specific reference period and also uses a different response format (time/date vs yes/no). While both address recent work, the fixed one-week window in A vs the open-ended timing in B is the primary mismatch.",partial,FOODAPS_0064,gpt-5-mini
related_but_distinct,high,before last week,last week,"Question A asks about retirement status as of a point in time (whether the respondent retired before last week). Question B asks about any paid work done during last week. Although both concern employment, A asks about a change in employment status (retirement) and its timing, while B asks about actual work activity in a specific week; they are not interchangeable.",no,FOODAPS_0066,gpt-5-mini
related_but_distinct,high,before last week,last week,"Question A asks whether the person retired prior to last week (a permanent exit from the labor force), while Question B asks whether the person was on layoff during last week (a potentially temporary separation). They address different employment states and cannot be treated as the same concept even though both concern employment status and similar short reference windows.",no,FOODAPS_0067,gpt-5-mini
related_but_distinct,high,before last week,last week,"Question A asks about retirement status and its timing (whether the respondent retired before last week). Question B asks whether the person worked for pay during last week. While both concern employment, they measure different states (retired vs. worked last week) and different implications (not working last week could have many causes besides retirement).",no,FOODAPS_0065,gpt-5-mini
related_but_distinct,high,before last week,last week,"Question A asks whether the respondent retired (a likely permanent exit from employment) prior to last week, while Question B asks whether the person was temporarily absent from a job or business during last week (implying current employment but temporary nonattendance). The two therefore capture different employment states (permanent retirement vs temporary absence) and use different reference frames, so they are not interchangeable.",no,FOODAPS_0068,gpt-5-mini
related_but_distinct,high,before last week,last week,"Question A asks about retirement status and whether retirement occurred prior to last week (a status/timing question). Question B asks about any paid work during the specific week labeled ""last week"" (a short-term activity measure). These capture different constructs—retirement is a status with potential permanence while last-week work is a snapshot of recent activity—so they are related but not interchangeable.",no,FOODAPS_0071,gpt-5-mini
related_but_distinct,high,before last week,last week,"Question A asks about retirement status and its timing (whether the respondent retired prior to last week). Question B asks about paid work activity during the specific reference period of last week. While related to employment, they measure different constructs (retirement timing vs. work activity) and are not interchangeable.",no,FOODAPS_0070,gpt-5-mini
related_but_distinct,high,before last week,not specified,"Question A asks a binary retirement status specifically tied to a recent reference period (whether retirement occurred before last week). Question B asks an open-ended timing of last work with no explicit reference period and does not explicitly capture the reason for not working (e.g., retirement vs layoff). The items therefore address related employment cessation information but are asking different specific concepts and use different response formats.",partial,FOODAPS_0069,gpt-5-mini
related_but_distinct,high,before last week,last week,"Question A asks whether the person permanently retired at some time prior to last week, while Question B asks whether the person was temporarily absent from a job during last week. These target different employment states (permanent exit vs temporary absence) and capture different situations despite both relating to work status.",no,FOODAPS_0073,gpt-5-mini
related_but_distinct,high,before last week,last week,"Question A asks whether the person retired prior to last week (a permanent exit from the labor force), while Question B asks whether the person was on layoff during last week (a temporary job separation). They address different employment statuses and also differ in the immediate reference window, so they are related by topic but ask distinct things.",no,FOODAPS_0072,gpt-5-mini
related_but_distinct,high,last week,last week,"Question A asks why the respondent did not work last week (an open-ended/categorical reason and presumes non-employment that week). Question B asks a yes/no about whether the person worked for pay last week (establishes employment status). They cover the same topical area but ask different specific information (reason versus occurrence), so they are not interchangeable.",no,FOODAPS_0075,gpt-5-mini
related_but_distinct,high,before last week,not specified,"Question A asks a yes/no about having retired before last week (a specific timing and a retirement status), while Question B asks for the last time the person worked (an open-ended timing and not explicitly asking about retirement). They differ in intent (retirement as a reason vs. last work date), response format, and B has no restricted reference period, so they are related but ask distinct information.",partial,FOODAPS_0074,gpt-5-mini
related_but_distinct,high,last week,last week,"Question A asks for the main reason the person did not work last week (open-ended/choice among many reasons), while Question B asks a specific yes/no about being on layoff last week. B is a narrow binary item about one possible reason that could appear as an answer to A, but A captures many other reasons and the notion of a ""main"" reason, so they are related but not equivalent. The response formats and focus differ such that information from one does not fully substitute for the other.",partial,FOODAPS_0077,gpt-5-mini
related_but_distinct,high,last week,last week,"Both questions use the same reference period (""last week"") and address employment, but they ask different specific things: A asks for the main reason the respondent did not work (a conditional, qualitative explanation), while B is a binary question asking whether the person did any paid work for even one hour. The response formats and substantive information differ (open-ended reason vs yes/no paid-work status), so they are related but not interchangeable.",no,FOODAPS_0076,gpt-5-mini
related_but_distinct,high,last week,last week,Question A asks for the main reason the respondent did not work (a cause/explanation conditional on not working). Question B is a binary indicator asking whether the person did any paid work last week. They address related aspects of employment status but ask different specific things (reason vs. occurrence).,no,FOODAPS_0081,gpt-5-mini
related_but_distinct,high,last week,last week,"Question A asks for the reason a respondent did not work during the reference week (a cause/explanation, asked of non-workers). Question B is a binary screening question asking whether the person worked for pay last week. They address related employment status but collect different information (presence/absence vs. reasons), and have different respondent subsets and response formats.",no,FOODAPS_0080,gpt-5-mini
related_but_distinct,high,last week,not specified,"Question A asks for the main reason the respondent did not work during a specific, recent reference period (last week). Question B asks for the last time the person worked (a timing/recency question) and does not ask for reasons; it also has no explicit short reference period. They address the same general topic (employment) but ask different, non-overlapping information (reason vs timing).",no,FOODAPS_0079,gpt-5-mini
related_but_distinct,high,last week,last week,"Question A asks for the main reason the person did not work last week (open-ended covering reasons including not having a job, looking for work, illness, caregiving, etc.), whereas Question B is a yes/no question about whether the person was temporarily absent from a job or business last week (which presumes they have a job). They differ in specific concept and response format: B cannot capture the full set of reasons A elicits and A does not specifically identify the 'temporarily absent from a job' status in a standardized yes/no way.",partial,FOODAPS_0078,gpt-5-mini
response_format_mismatch,high,last week,LAST WEEK,"Both questions refer to the same time frame (last week) and employment topic, but they ask different things and use different response formats: Question A asks for the main reason the person did not work (a categorical/open-ended reason), while Question B is a yes/no about being temporarily absent from a job/business. B will not capture reasons for not working (nor distinguish permanent non-employment), so they are not interchangeable.",no,FOODAPS_0083,gpt-5-mini
related_but_distinct,high,currently,last week,"Question A asks about active job-seeking (whether the respondent is currently looking for work), while Question B asks whether the person worked for pay during a specific recent period (last week). They measure different states (job search vs. recent paid work) and have different reference frames, so they are related by employment topic but not equivalent.",no,FOODAPS_0085,gpt-5-mini
related_but_distinct,high,last week,last week,"Both items reference the same time frame (last week) and the general topic of employment, but they ask different specific things: A solicits the main reason the respondent did not work (open/categorical responses), while B is a specific yes/no about being on layoff. Layoff could be one possible response to A, so the items overlap but are not equivalent.",partial,FOODAPS_0082,gpt-5-mini
related_but_distinct,high,last week,not specified,Question A asks for the main reason the respondent did not work during a specific reference period (last week). Question B asks when the person last worked (an open-ended timing question) and does not solicit reasons. They address the same broad topic (employment) but ask different specific information and use different response constructs (reason vs. timing).,no,FOODAPS_0084,gpt-5-mini
related_but_distinct,high,current,last week,"Question A asks about current job-seeking activity (whether the respondent is actively looking for work). Question B asks whether the person was on layoff last week, which indicates a temporary separation from a job rather than active job search. The two questions address different constructs (job search behavior vs layoff status) and have different time references, so they are related by topic but not equivalent.",no,FOODAPS_0087,gpt-5-mini
related_but_distinct,high,currently,last week,"Question A asks whether the respondent is actively looking for work now (job search/unemployment status). Question B asks whether the person was temporarily absent from a job or business during last week (an attendance/temporary absence status for someone who has a job). They address different employment states and have different reference periods, so they are related by topic but ask distinct things.",no,FOODAPS_0088,gpt-5-mini
related_but_distinct,high,currently (present),last week,"Question A asks about active job search status (whether the respondent is currently looking for work), while Question B asks whether the person did any paid work in the specific reference period of last week. These measure different labor-market behaviors (job-seeking vs. recent work activity) and could yield different answers for the same person (e.g., employed but looking, unemployed and not looking, or did no work last week but actively searching).",no,FOODAPS_0086,gpt-5-mini
related_but_distinct,high,current (now),most recent past (date or time since last worked),"Question A asks about current job-seeking activity (are you currently looking for a job), whereas Question B asks about recency of paid work (when did the person last work). They address different constructs—active job search vs. timing of last employment—and also use different response formats (A is a yes/no/current-status item; B solicits a date or time interval).",no,FOODAPS_0089,gpt-5-mini
